transaction_id,date,libelle_brut,montant,merchant,payment_channel,transaction_type,recurring,income_flag,normalized_description
TXN001719,2025-11-26,UBER EATS NORTH,-381.35,Uber Eats,Card Online,Purchase,False,False,Uber Eats Delivery
TXN001720,2025-11-26,VENMO *MARQUEZ,1730.18,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN001721,2025-11-28,ATM WITHDRAWAL US BANK RYANCHESTER VA,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001722,2025-11-29,SP MUSIC 83884,-33.48,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN001723,2025-11-30,ACH DEPOSIT INDUSTRIES SALARY,1916.31,Employer,Transfer,Income,True,True,Employer Salary
TXN001724,2025-12-01,APPLE STORE SOUTH NH,-309.68,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN001725,2025-12-01,MONTHLY FEE CHASE,-38.02,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001726,2025-12-01,APPLE.COM/BILL 24082,-51.05,Apple,Card Online,Subscription,True,False,Apple Apps
TXN001727,2025-12-02,AMZN*QXEJEO 34292 USA,-125.05,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN001728,2025-12-03,CASH WITHDRAWAL US BANK 19008,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001729,2025-12-05,ATM WITHDRAWAL US BANK EAST GA,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001730,2025-12-05,HULU 97178 USA,-102.99,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN001731,2025-12-06,DISNEY PLUS DE,-74.98,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN001732,2025-12-06,DISNEY PLUS FR,-41.0,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN001733,2025-12-09,CASH WITHDRAWAL CHASE 59150,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001734,2025-12-10,HBO MAX 34071 USA,-126.79,HBO Max,Card Online,Subscription,True,False,HBO Max Streaming
TXN001735,2025-12-15,ATM WITHDRAWAL BANK OF AMERICA EAST UT,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001736,2025-12-16,AUDIBLE MEMBERSHIP JUL,-92.79,Unknown,Unknown,Unknown,False,False,Unknown
TXN001737,2025-12-16,AUDIBLE MEMBERSHIP SEP,-11.54,Unknown,Unknown,Unknown,False,False,Unknown
TXN001738,2025-12-17,ATM WITHDRAWAL BANK OF AMERICA NEWTONPORT MN,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001739,2025-12-17,PLAYSTATION 97830 USA,-57.51,PlayStation,Card Online,Subscription,True,False,PlayStation Gaming
TXN001740,2025-12-18,MCDS EAST,-400.3,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001741,2025-12-19,DUNKIN JESSICAMOUTH GU,-468.89,Unknown,Unknown,Unknown,False,False,Unknown
TXN001742,2025-12-22,OVERDRAFT FEE WELLS FARGO,-31.6,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001743,2025-12-22,AMZN*ELYGXP 32452 USA,-42.04,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN001744,2025-12-24,MCDONALD'S JERMAINEBOROUGH CA,-266.99,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001745,2025-12-25,DIRECT DEP INDUSTRIES PAYROLL,1752.56,Employer,Transfer,Income,True,True,Employer Salary
TXN001746,2025-12-26,STEAM GAMES G7ZECO,-173.5,Steam,Card Online,Purchase,True,False,Steam Gaming
TXN001747,2025-12-27,ATM WITHDRAWAL CITIBANK MARIETOWN WA,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001748,2025-12-28,MONTHLY FEE CITIBANK,-15.12,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001749,2025-12-28,MONTHLY FEE US BANK,-48.81,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001750,2025-12-29,XBOX GAME PASS 93270,-119.02,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN001751,2025-12-29,NFLX*COM DE,-96.01,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN001752,2025-12-29,APPLE STORE TIFFANYMOUTH TN,-81.28,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN001753,2025-12-30,MONTHLY FEE BANK OF AMERICA,-31.63,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001754,2025-12-31,CASH WITHDRAWAL US BANK 70422,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001755,2026-01-04,MONTHLY FEE US BANK,-19.66,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001756,2026-01-05,INDUSTRIES SAL APR,1612.42,Unknown,Unknown,Credit,False,False,Unknown
TXN001757,2026-01-05,NETFLIX.COM DE,-138.17,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN001758,2026-01-07,MONTHLY FEE BANK OF AMERICA,-12.37,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001759,2026-01-09,APPLE.COM/BILL 62239,-22.6,Apple,Card Online,Subscription,True,False,Apple Apps
TXN001760,2026-01-10,ETSY INC 4K0507 28105,-316.74,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN001761,2026-01-10,HLU *STREAM 30558,-18.84,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN001762,2026-01-11,ATM WITHDRAWAL CITIBANK LAKE MP,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001763,2026-01-15,AMZN*99KK11 30288 USA,-289.35,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001764,2026-01-18,CASH WITHDRAWAL CHASE 26091,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001765,2026-01-19,CASH WITHDRAWAL CITIBANK 75314,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001766,2026-01-20,CASH WITHDRAWAL CHASE 68868,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001767,2026-01-21,CASH WITHDRAWAL WELLS FARGO 11413,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001768,2026-01-21,UBER EATS PORT,-373.91,Uber Eats,Card Online,Purchase,True,False,Uber Eats Delivery
TXN001769,2026-01-22,ATM WITHDRAWAL CHASE NEW KS,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001770,2026-01-22,IKEA JOHNSTONBOROUGH SC,-233.56,Unknown,Unknown,Unknown,False,False,Unknown
TXN001771,2026-01-24,TECH CORP SAL AUG,1860.58,Unknown,Unknown,Credit,False,False,Unknown
TXN001772,2026-01-28,CASH WITHDRAWAL WELLS FARGO 23829,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001773,2026-01-29,ETSY INC 8HNSYH 96817,-238.5,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN001774,2026-01-30,SUBWAY EDWARDSFURT WI,-254.88,Unknown,Unknown,Unknown,False,False,Unknown
TXN001775,2026-01-30,CASH WITHDRAWAL CHASE 60654,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001776,2026-01-30,ATM WITHDRAWAL BANK OF AMERICA ALIFURT PA,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001777,2026-01-30,MONTHLY FEE WELLS FARGO,-10.04,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001778,2026-01-31,OVERDRAFT FEE CHASE,-21.24,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001779,2026-01-31,CHIPOTLE PHILLIPSVILLE FL,-123.46,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN001780,2026-02-01,ATM WITHDRAWAL CITIBANK OLIVIALAND OR,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001781,2026-02-01,CASH WITHDRAWAL CHASE 89535,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001782,2026-02-01,BEST BUY MICHELLESHIRE NJ,-410.79,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN001783,2026-02-02,CASH WITHDRAWAL US BANK 28877,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001784,2026-02-02,ATM WITHDRAWAL BANK OF AMERICA NORTH NV,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001785,2026-02-04,AMAZN 56374 USA,-286.19,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001786,2026-02-04,PANERA NEW SD,-319.51,Unknown,Unknown,Unknown,False,False,Unknown
TXN001787,2026-02-05,ATM WITHDRAWAL CITIBANK WEST MI,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001788,2026-02-07,CASH WITHDRAWAL CITIBANK 29890,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001789,2026-02-13,BEST BUY TRAVISFURT PW,-434.14,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN001790,2026-02-16,ATM WITHDRAWAL US BANK PORT WY,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001791,2026-02-17,ATM WITHDRAWAL CHASE NORTH MA,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001792,2026-02-17,APPLE STORE WEST PA,-62.57,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN001793,2026-02-18,AUDIBLE MEMBERSHIP JAN,-78.86,Unknown,Unknown,Unknown,False,False,Unknown
TXN001794,2026-02-18,APPLE.COM/BILL 67098,-58.3,Apple,Card Online,Subscription,True,False,Apple Apps
TXN001795,2026-02-20,LOWES DEVINVIEW CA,-420.61,Unknown,Unknown,Unknown,False,False,Unknown
TXN001796,2026-02-21,OVERDRAFT FEE BANK OF AMERICA,-36.21,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001797,2026-02-22,STEAM GAMES 70JA4B,-214.21,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN001798,2026-02-22,ATM WITHDRAWAL CHASE MELISSAMOUTH NY,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001799,2026-02-23,SUBWAY LUTZBURY FM,-429.03,Unknown,Unknown,Unknown,False,False,Unknown
TXN001800,2026-02-24,ATM WITHDRAWAL US BANK JENNIFERCHESTER MD,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001801,2026-02-25,OVERDRAFT FEE CHASE,-36.17,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001802,2026-02-26,ATM WITHDRAWAL CHASE SOUTH LA,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001803,2026-03-04,HOME DEPOT NEW VT,-467.39,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001804,2026-03-06,PLAYSTATION 45469 USA,-8.45,PlayStation,Card Online,Subscription,True,False,PlayStation Gaming
TXN001805,2026-03-07,SQ *COFFEE EAST,-170.15,Starbucks,Card POS,Purchase,False,False,Starbucks Coffee
TXN001806,2026-03-08,CASH WITHDRAWAL CHASE 52938,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001807,2026-03-09,SUBWAY TANNERFURT FL,-33.24,Unknown,Unknown,Unknown,False,False,Unknown
TXN001808,2026-03-10,MONTHLY FEE CHASE,-43.13,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001809,2026-03-10,MONTHLY FEE US BANK,-29.26,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001810,2026-03-10,ATM WITHDRAWAL CHASE PEARSONVIEW VT,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001811,2026-03-12,ATM WITHDRAWAL BANK OF AMERICA JOSELAND AR,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001812,2026-03-13,SUBWAY MICHELLESIDE MO,-76.63,Shell,Card POS,Purchase,False,False,Shell Gas
TXN001813,2026-03-14,AUDIBLE MEMBERSHIP APR,-44.23,Unknown,Unknown,Unknown,False,False,Unknown
TXN001814,2026-03-14,CASH WITHDRAWAL BANK OF AMERICA 14254,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001815,2026-03-16,CASH WITHDRAWAL CHASE 49408,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001816,2026-03-17,ATM WITHDRAWAL CITIBANK SOUTH TN,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001817,2026-03-17,SUBWAY ALEXANDERBOROUGH VI,-266.7,Unknown,Unknown,Unknown,False,False,Unknown
TXN001818,2026-03-19,CHIPOTLE SANDRAVIEW FM,-213.4,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN001819,2026-03-19,UBER EATS EAST,-116.67,Uber Eats,Card Online,Purchase,False,False,Uber Eats Delivery
TXN001820,2026-03-20,DOORDASH VINCENTSHIRE,-283.64,DoorDash,Card Online,Purchase,False,False,DoorDash Delivery
TXN001821,2026-03-20,ATM WITHDRAWAL WELLS FARGO RASMUSSENFORT OR,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001822,2026-03-21,SUBWAY NEW AR,-309.11,Unknown,Unknown,Unknown,False,False,Unknown
TXN001823,2026-03-21,BEST BUY NORTH MH,-416.87,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN001824,2026-03-22,ATM WITHDRAWAL WELLS FARGO NEW SD,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001825,2026-03-22,STEAM GAMES UNEMFX,-119.09,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN001826,2026-03-22,HOME DEPOT SOUTH WA,-84.69,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001827,2026-03-27,MONTHLY FEE WELLS FARGO,-25.22,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001828,2026-03-29,HLU *STREAM 78487,-46.26,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN001829,2026-03-29,ATM WITHDRAWAL BANK OF AMERICA WHITESIDE OK,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001830,2026-03-29,ATM WITHDRAWAL BANK OF AMERICA MICHAELSHIRE HI,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001831,2026-03-30,CASH WITHDRAWAL CITIBANK 15681,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001832,2026-03-30,PANERA DENISECHESTER GA,-190.67,Unknown,Unknown,Unknown,False,False,Unknown
TXN001833,2026-03-31,STRBCKS JOHNBERG,-302.8,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001834,2026-04-02,CASH WITHDRAWAL CITIBANK 29866,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001835,2026-04-03,APPLE.COM/BILL 27110,-68.18,Apple,Card Online,Subscription,True,False,Apple Apps
TXN001836,2026-04-03,CASH WITHDRAWAL CITIBANK 67913,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001837,2026-04-06,CASH WITHDRAWAL BANK OF AMERICA 26327,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001838,2026-04-07,CASH WITHDRAWAL CHASE 44040,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001839,2026-04-07,CASH WITHDRAWAL US BANK 86633,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001840,2026-04-08,INDUSTRIES SAL DEC,1801.35,Unknown,Unknown,Credit,False,False,Unknown
TXN001841,2026-04-08,OVERDRAFT FEE WELLS FARGO,-44.35,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001842,2026-04-09,ATM WITHDRAWAL WELLS FARGO EAST OK,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001843,2026-04-10,ATM WITHDRAWAL CHASE DAVISLAND CA,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001844,2026-04-10,VENMO *MORENO,1263.74,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN001845,2026-04-14,MONTHLY FEE BANK OF AMERICA,-24.42,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001846,2026-04-14,CASH WITHDRAWAL US BANK 80784,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001847,2026-04-14,MONTHLY FEE BANK OF AMERICA,-18.09,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001848,2026-04-17,ACH DEPOSIT INDUSTRIES SALARY,1614.69,Employer,Transfer,Income,True,True,Employer Salary
TXN001849,2026-04-17,YOUTUBE PREMIUM 13499,-106.12,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN001850,2026-04-18,CASH WITHDRAWAL US BANK 61131,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001851,2026-04-19,HULU 92002 USA,-61.04,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN001852,2026-04-20,MCD #9AQKOQ,-441.4,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001853,2026-04-20,CASH WITHDRAWAL BANK OF AMERICA 51140,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001854,2026-04-20,SQ *COFFEE NEW,-213.68,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001855,2026-04-21,CASH WITHDRAWAL CHASE 89277,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001856,2026-04-21,CASH WITHDRAWAL BANK OF AMERICA 25791,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001857,2026-04-23,CASH WITHDRAWAL US BANK 69202,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001858,2026-04-24,PANERA NORTH KY,-293.08,Unknown,Unknown,Unknown,False,False,Unknown
TXN001859,2026-04-24,WENDYS SOUTH OR,-152.54,Unknown,Unknown,Unknown,False,False,Unknown
TXN001860,2026-04-25,VENMO *STEWART,1606.82,Venmo,Transfer,Income,False,True,Venmo Freelance
TXN001861,2026-04-25,VENMO *FOSTER,1476.4,Venmo,Transfer,Income,False,True,Venmo Freelance
TXN001862,2026-04-25,CASH WITHDRAWAL CHASE 11997,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001863,2026-04-26,SP MUSIC 59839,-95.15,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN001864,2026-04-28,CASH WITHDRAWAL BANK OF AMERICA 19404,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001865,2026-04-28,MONTHLY FEE WELLS FARGO,-15.74,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001866,2026-04-29,YOUTUBE PREMIUM 57084,-35.64,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN001867,2026-04-30,INDUSTRIES PAYROLL APR,1572.58,Employer,Transfer,Income,True,True,Employer Salary
TXN001868,2026-05-01,VENMO PAYMENT JENKINS RECEIVED,1920.51,Venmo,Transfer,Income,False,True,Venmo Freelance
TXN001869,2026-05-01,EBAY INC CXQTZ9 USA,-197.34,eBay,Card Online,Purchase,False,False,eBay E-commerce
TXN001870,2026-05-01,MONTHLY FEE CITIBANK,-10.8,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001871,2026-05-01,MONTHLY FEE BANK OF AMERICA,-40.89,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001872,2026-05-03,MCDONALD'S NORTH FL,-391.56,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001873,2026-05-03,ATM WITHDRAWAL US BANK NORTH MI,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001874,2026-05-03,CASH WITHDRAWAL BANK OF AMERICA 19552,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001875,2026-05-04,APPLE STORE JOSHUALAND CO,-463.2,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN001876,2026-05-05,MCD #F9IW0L,-146.93,McDonald's,Card POS,Purchase,False,False,McDonald's Fast Food
TXN001877,2026-05-07,PANERA PORT MD,-169.0,McDonald's,Card POS,Purchase,False,False,McDonald's Fast Food
TXN001878,2026-05-08,NTFLX ONLINE UK,-50.84,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN001879,2026-05-08,STEAM GAMES CG33Z1,-32.98,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN001880,2026-05-08,SQ *COFFEE BRADYFORT,-429.49,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001881,2026-05-08,UE *FOOD WILLIAMMOUTH,-465.46,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001882,2026-05-08,ATM WITHDRAWAL CHASE NEW WY,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001883,2026-05-11,OVERDRAFT FEE BANK OF AMERICA,-11.12,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001884,2026-05-11,ATM WITHDRAWAL CITIBANK MANNBURY NH,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001885,2026-05-13,DISNEY PLUS FR,-113.84,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN001886,2026-05-16,AMZN*7M67XQ 94439 USA,-159.17,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001887,2026-05-16,MSFT *XBOX 75868,-33.99,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN001888,2026-05-17,STEAM GAMES BQ80D1,-494.0,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN001889,2026-05-17,ATM WITHDRAWAL WELLS FARGO EAST CA,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001890,2026-05-17,OVERDRAFT FEE WELLS FARGO,-38.39,Bank,Transfer,Fee,True,False,Bank Overdraft
TXN001891,2026-05-17,UBEREATS CAMACHOMOUTH,-179.27,Uber Eats,Card Online,Purchase,False,False,Uber Eats Delivery
TXN001892,2026-05-18,XBOX GAME PASS 65021,-50.46,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN001893,2026-05-19,HLU *STREAM 63221,-82.87,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN001894,2026-05-20,STEAM GAMES DKJJJO,-498.76,Steam,Card Online,Purchase,True,False,Steam Gaming
TXN001895,2026-05-20,UE *FOOD GARRETTSIDE,-493.95,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001896,2026-05-21,HOME DEPOT BROWNHAVEN GU,-218.7,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001897,2026-05-23,DUNKIN NORTH AR,-125.87,Unknown,Unknown,Unknown,False,False,Unknown
TXN001898,2026-05-23,CASH WITHDRAWAL CITIBANK 12586,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001899,2026-05-23,AMZ*W4PV5D 10749,-231.43,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001900,2026-05-24,HBO MAX 24474 USA,-86.67,HBO Max,Card Online,Subscription,True,False,HBO Max Streaming
TXN001901,2026-05-24,CASH WITHDRAWAL CITIBANK 25195,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001902,2026-05-25,ATM WITHDRAWAL CHASE JORDANBOROUGH ME,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001903,2026-05-25,ATM WITHDRAWAL BANK OF AMERICA WEST OH,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001904,2026-05-26,ATM WITHDRAWAL WELLS FARGO SOUTH CA,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001905,2026-05-27,ATM WITHDRAWAL BANK OF AMERICA NEW NY,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001906,2026-05-29,CASH WITHDRAWAL BANK OF AMERICA 32081,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001907,2026-05-29,MONTHLY FEE CHASE,-40.77,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001908,2026-05-31,ATM WITHDRAWAL CHASE NORTH AR,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001909,2026-06-01,ATM WITHDRAWAL CITIBANK JENNIFERVILLE NJ,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001910,2026-06-01,MONTHLY FEE CHASE,-30.76,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001911,2026-06-03,MONTHLY FEE CITIBANK,-28.94,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001912,2026-06-04,SUBWAY WASHINGTONLAND WV,-161.5,Unknown,Unknown,Unknown,False,False,Unknown
TXN001913,2026-06-04,ATM WITHDRAWAL WELLS FARGO NORTH AR,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001914,2026-06-06,DUNKIN LAKE IN,-441.06,Unknown,Unknown,Unknown,False,False,Unknown
TXN001915,2026-06-06,DUNKIN CARTERFURT WY,-96.43,Unknown,Unknown,Unknown,False,False,Unknown
TXN001916,2026-06-07,APPLE.COM/BILL 46126,-75.67,Apple,Card Online,Subscription,True,False,Apple Apps
TXN001917,2026-06-08,PLAYSTATION 81231 USA,-76.81,PlayStation,Card Online,Subscription,True,False,PlayStation Gaming
TXN001918,2026-06-08,PANERA JOELTON IA,-327.51,Unknown,Unknown,Unknown,False,False,Unknown
TXN001919,2026-06-09,CASH WITHDRAWAL WELLS FARGO 63291,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001920,2026-06-10,STEAM GAMES 8YMOXQ,-479.1,Steam,Card Online,Purchase,True,False,Steam Gaming
TXN001921,2026-06-10,ATM WITHDRAWAL WELLS FARGO GILBERTPORT OR,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001922,2026-06-11,ETSY INC 437CTI 23676,-213.37,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN001923,2026-06-11,CASH WITHDRAWAL CITIBANK 85113,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001924,2026-06-12,HOME DEPOT NORTH AR,-51.01,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001925,2026-06-12,SP MUSIC 89209,-85.37,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN001926,2026-06-12,SQ *COFFEE ZAMORALAND,-50.67,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001927,2026-06-13,APPLE.COM/BILL 71131,-115.38,Apple,Card Online,Subscription,True,False,Apple Apps
TXN001928,2026-06-13,HOME DEPOT EAST VT,-204.92,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001929,2026-06-15,CASH WITHDRAWAL WELLS FARGO 98774,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001930,2026-06-16,HLU *STREAM 86645,-24.85,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN001931,2026-06-16,ATM WITHDRAWAL BANK OF AMERICA WEST GU,-200.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN001932,2026-06-17,WENDYS COLINMOUTH KS,-488.59,Unknown,Unknown,Unknown,False,False,Unknown
TXN001933,2026-06-17,OVERDRAFT FEE US BANK,-25.32,Bank,Transfer,Fee,True,False,Bank Overdraft
